# MANIFEST. One row per authored file: which tree, path, bytes, SHA-256.
#
# SIGN THIS FILE, NOT THE CORPUS. One signature over a list of digests covers
# every byte the list names, and it stays one deliberate act by a person.
# Signing every file separately multiplies attestations without adding
# information, and turns a human attestation into a build step.
#
# Then anchor the signature: `ots stamp manifest.tsv.asc`. The signature says
# who and the anchor says when, and neither answers the other's question.
#
# KEEP THIS FILE PRIVATE WHILE THE WORK IS HELD. The anchor is over a digest and
# discloses nothing; this file names paths and therefore does.
#
# tree	path	bytes	sha256
anchor_sift	deps/mmgr/test/accuracy/test_proximus_operor_accuracy/unity_runner.c	2791	2c68a630fbdc7ee1ba814b1d656c02055626bbd708f0e8b3c8422e286ae41905
anchor_sift	deps/mmgr/test/accuracy/test_spatium_accuracy/CMakeLists.txt	209	96cef9f92606a9f04d0d49150fbe6588cfa0d67cb086dfe77f7ce14535a90d20
anchor_sift	deps/mmgr/test/accuracy/test_spatium_accuracy/test_spatium_accuracy.c	21486	25fe564544ff2ca237e10dcd1ca3ae65b6c8ac69d8aed177afda6bbb92523ce9
anchor_sift	deps/mmgr/test/accuracy/test_spatium_accuracy/unity_runner.c	3211	24c9cbb4607e125c51c59f982638e223537709d97baf0da4580dfa0aa7de96e1
anchor_sift	deps/mmgr/test/accuracy/test_transformo_accuracy/CMakeLists.txt	212	a648160de665cfc3a7110074b5d1b04746a1e3a6b5071f8d2f73996df10a50fc
anchor_sift	deps/mmgr/test/accuracy/test_transformo_accuracy/test_transformo_accuracy.c	13994	9bc934fc5e57d77edddb7e2deb4931cdea7db59746e0726924c98709947fce21
anchor_sift	deps/mmgr/test/accuracy/test_transformo_accuracy/unity_runner.c	2683	2623c483f5ae1cc9b975c6db20f2f5a5e05599ffe70c2a9ee9f701c19a11ca49
anchor_sift	deps/mmgr/test/accuracy/test_verba_scribo_accuracy/CMakeLists.txt	214	5c472eff8c16c890f0cbb3b6e4ed64ded3394801af24547ca1dcf371c0ba00c2
anchor_sift	deps/mmgr/test/accuracy/test_verba_scribo_accuracy/test_verba_scribo_accuracy.c	37054	07f85dd9f75b52b2ea99c987abe607b3950eeb400be4a75889c1dd1445947677
anchor_sift	deps/mmgr/test/accuracy/test_verba_scribo_accuracy/unity_runner.c	3492	d2314ab1300fab4ee76cd4274d9f9299784f9986abffe0413bc280447d9c3a2a
anchor_sift	deps/mmgr/test/accuracy/test_verbum_scrutor_accuracy/CMakeLists.txt	216	a97fc69cd5b363a9018c7e7f22269df634378df18edc21d8c24de6bb3d42e29b
anchor_sift	deps/mmgr/test/accuracy/test_verbum_scrutor_accuracy/test_verbum_scrutor_accuracy.c	28505	e0d3c7f0dab3655b9cf3e67704972363f7d9bf69cef70b78b9d222e4dc62b702
anchor_sift	deps/mmgr/test/accuracy/test_verbum_scrutor_accuracy/unity_runner.c	3419	970693608d223485672ceeeac52cd7fd5bc57f2ae603f1d9da0cf7fcd5787cf2
anchor_sift	deps/mmgr/test/bench/CMakeLists.txt	4938	4a7795b620ca0d9439ce5ec520f0a49aa45c6636b8ab8a03610117344bd41a06
anchor_sift	deps/mmgr/test/bench/README.md	2242	f50491ea25f3166ca0ecf973cdded00b3d1bcb244b599ddaa5347f2ee8cabb00
anchor_sift	deps/mmgr/test/bench/bench_ancorae_ab.c	105811	15b0635bb14ceada75d8fb40942d34a1466dc8424ab58233712b6433d2cd7532
anchor_sift	deps/mmgr/test/bench/bench_ancorae_cycles.c	17359	e04f67b07ecf42e61e3eec50e1aae30672d3913c3fbb7d069d8ee1920da3064a
anchor_sift	deps/mmgr/test/bench/bench_ancorae_entropy.c	23637	8bfdded70d1cb011659e99729459f87a136a31ca4e882885284f74c47fa02294
anchor_sift	deps/mmgr/test/bench/bench_ancorae_lattice.c	29240	5d7466b1d92e1c69f55c121d138836c767d091b18522d84f683a0cde3268d550
anchor_sift	deps/mmgr/test/bench/bench_ancorae_sift.c	53633	022b84f024d9741e87e456f7170100a101ed4fa85d412edceab456d21692c63c
anchor_sift	deps/mmgr/test/bench/bench_carcer_ab.c	13855	d2820743d9a1617c96869fecd67cffb2f674ddf1c0dc8731215397f8f96bb960
anchor_sift	deps/mmgr/test/bench/bench_endian.c	2925	5c1dd06a0661bae568a425aa7c7f1ab689540a73fdc844b900f61642bedda52e
anchor_sift	deps/mmgr/test/bench/bench_eq_strategy.c	5241	c4a865a918dedee655e5f3ea5533bd310c0296c026ca2cf6974d211ea083deec
anchor_sift	deps/mmgr/test/bench/bench_find.c	9385	c1cad53d67d5df8feeec0bf0c0297ec5e1334a15c995ac44bc5475530cd26ba2
anchor_sift	deps/mmgr/test/bench/bench_harness.h	6634	b1e960f9b4a4f38dad4b77bf0368587c4ca00487c8f3873ae174ef0834e87938
anchor_sift	deps/mmgr/test/bench/bench_octetus.c	4661	aeebd1c98b1578730d3d3e704b4a85b60acba3ba30c6290af8c94941c3207b98
anchor_sift	deps/mmgr/test/bench/bench_ring_ab.c	12333	d460e57e31f28e2d3907e562a8758d21f42a070adf86a0f3658452acd09a679b
anchor_sift	deps/mmgr/test/bench/bench_scrutor.c	2512	8b8732ef7d8e2e8de5deb2101ba187f6935116c5c8c16e31c7464f7be9ad4917
anchor_sift	deps/mmgr/test/bench/mmgr/rawmemcpy/rawmemcpy.h	311	42f9389882e0b018ee49903f8efd44e0df07d8cbee41ca4cba68ed48894d88da
anchor_sift	deps/mmgr/test/bench/mmgr/ring/ring.h	6244	0bce15bc7921034780907ae465702905734b183ae30c9b57f29b653cb60787af
anchor_sift	deps/mmgr/test/bench/mmgr/span/span.h	314	4c39c36e8fbdf9f98020bd2682aa4aa25dfcd0c4d3e3616ea05da66f258db3d2
anchor_sift	deps/mmgr/test/bench/results/scrutor.csv	561	86f7f7ecc0a5ba7ceedda0038ab4f221622f057ecb72a8e09a1d5ce0f84955ac
anchor_sift	deps/mmgr/test/device/praet_suite/include/unity_config.h	1517	760bbeac611e00fc759b55a557e22e863e19139b9ce8a1de273406d9c53d476c
anchor_sift	deps/mmgr/test/device/praet_suite/platformio.ini	3375	7f66b94d60796157a03c52f198b47c8e79e06b2c2c5ef858dc538d41fbea3f1b
anchor_sift	deps/mmgr/test/device/praet_suite/src/device_main.cpp	3575	61108a9930353c2cf20b898d55dab64948b3bfa66418ba7da50074af6ea3c6de
anchor_sift	deps/mmgr/test/device/praet_suite/src/mmgr_praet.c	1007	556fa29f4d3584689c09fc2cd815cc2567f18ec9eb2526e8a6e777a73cd37e0a
anchor_sift	deps/mmgr/test/device/praet_suite/src/suite_cases.c	1004	ce3ff175b7e0cc06084ecd30f87b3c5aafdf1a73267e632793f402a7013336b3
anchor_sift	deps/mmgr/test/device/praet_suite/src/suite_runner.c	1131	90d6939829cd69ba55e4fc56f105bf088d704180a0c33e1eb015792b0b253ec9
anchor_sift	deps/mmgr/test/environment/CMakeLists.txt	438	a9f101ca8a27cb352f994c2ce622804a58766cf5795234cf67ab58a38a69e39a
anchor_sift	deps/mmgr/test/environment/test_checks/CMakeLists.txt	218	d85b323f9b75799b87623e9f8fe8c7fa8af94140bcd276ff152d6e85abaee66a
anchor_sift	deps/mmgr/test/environment/test_checks/test_checks.c	952	100b5234661097d4ea95c5adc3e8eecb1c39c0b764cad23a777fd0be86b1eb0f
anchor_sift	deps/mmgr/test/environment/test_checks/unity_runner.c	1840	e9ada40a69f9af9b7bf1c29fcb30bb57dedfe02678b701ea22760e04df5ed8fb
anchor_sift	deps/mmgr/test/environment/test_host/CMakeLists.txt	214	7a4df8ac49ab08e7160731930083964de620415ee0c12dfb5edb58d6c51852b3
anchor_sift	deps/mmgr/test/environment/test_host/test_host.c	835	41be05b552346e1a2ba4a4384bd28c0bc15b6e664e02e8a5dad8df2ff804b092
anchor_sift	deps/mmgr/test/environment/test_host/unity_runner.c	1824	1258b22cc84facfdff4f5d5dcaf3c2fb61301c0be5edfada674d2ab9c73d0c27
anchor_sift	deps/mmgr/test/environment/test_idx16/CMakeLists.txt	216	a7a6500663bbdd32c74cf31758f6bdbd17b609e823647fc05393c4e65c44ff71
anchor_sift	deps/mmgr/test/environment/test_idx16/test_idx16.c	949	7f840d14ae3431d56a86231372c5c0bed05a23c3753b2597cad9085d178a090b
anchor_sift	deps/mmgr/test/environment/test_idx16/unity_runner.c	1832	2d93d9d1bcf2afa38fcf7d82ee0288ccee87c669e53f1607cbd135194af6e299
anchor_sift	deps/mmgr/test/environment/test_word16/CMakeLists.txt	218	0146781824f07e62fa560441c32b6cd576d49d6996a1a1f26a4de6b40a8997bb
anchor_sift	deps/mmgr/test/environment/test_word16/test_word16.c	949	a3d48fc91caa840b5552048d819e9b8e573b166f113e0c18c3d0efd54abcc5c0
anchor_sift	deps/mmgr/test/environment/test_word16/unity_runner.c	1840	1d0ae2c7764b7e5bddfcdefee2f46500e56e4e66ac943776b596f7fac6c395c9
anchor_sift	deps/mmgr/test/environment/test_word32/CMakeLists.txt	218	75d6117917b41361fae93cb0ecbff6fb28bec651601c986e1f2416df6bdefd67
anchor_sift	deps/mmgr/test/environment/test_word32/test_word32.c	949	9ddfb8963e9f6e7948692f3cd1a4f354fb9da3d0c81fa853b41ef5efeff603f3
anchor_sift	deps/mmgr/test/environment/test_word32/unity_runner.c	1840	2bc7e65a7bfc22e2ba40843d89d8745f271bab8d4d6b64c7ddef4f4024b46b00
anchor_sift	deps/mmgr/test/harness.py	103638	c5b3542b378f1aa54d922d0af4c3824a49196d442580871b66285886779f8c72
anchor_sift	deps/mmgr/test/integration/CMakeLists.txt	668	b58119fa8d11d23e4d353daddd38261839a07a8e6df459a7aa8c30035c0c29e3
anchor_sift	deps/mmgr/test/integration/README.md	202	c48c5dcb413b9e629a737ba5d3af1d07a22f2e8d0d33d44e74feca5c57e2c915
anchor_sift	deps/mmgr/test/integration/test_hostile_content/CMakeLists.txt	208	c781e44688e927897dceff292dd0fbc4d4f503f798b062189caf4423b7a06087
anchor_sift	deps/mmgr/test/integration/test_hostile_content/test_hostile_content.c	20208	7e80bc3d2a041aed85127f5dcf95ac355cd96e6d8e17da119208645843c0aafc
anchor_sift	deps/mmgr/test/integration/test_hostile_content/unity_runner.c	6813	b53f89b192c7589c374d5deb584f8d80fbc6f0451d7b1b49cadb3c2c78aeab6c
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/CMakeLists.txt	225	238fde015d517f777313c280b0bd3590b94b7320fde91d87647415e9b7420691
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_configuration.md	22007	3ce96b4f0596611a0288ba5b68a77406e81a1370ae06c9e18d7bfa85f4a4e294
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_descriptor.c	1639	1f30e9fa25abc12c230bcfb99250309cec839510996f57852afe9c9f85fa13aa
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_descriptor.h	29694	42dd41a1a555bfd1719eeb231971397d002f25ce724c7b09f8e6d038fbd239d6
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_engine.c	12994	129bee5b2144c135499e273b2aab3d38d0c8d1c6b6d173aa39f8b5b8bebc0d01
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_engine.h	11141	b0317a9d5a24c42e95dbb2ba5145b6083ca5734275dbb43a43b0d9fcef5fc8a5
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_horologiorum_custos.h	7655	8b4119069d5260042b88efb8960571a07da9c301372da0c93510664ffddafc99
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_iudex.h	2451	ef02debbbc897530a99fa3facaebbce5d80f0cd6d398f1f9b07f7975d35ca602
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_ordo.c	22355	7b78417e216373210536052d585e1a16066c4c089c783ed6633b5ad6ae688be7
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_ordo.h	39922	06863bdf03dbfc34daa0b6e0a50691e106a0feb52f403572dfa0a59d6ce140b0
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_platform_detection.h	12720	8c662e79ca14dde293aaee4e940912933803ddd79db582291f35aa4c82c744bd
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_praefinitum.h	7115	b8160bf532243e80af52192ad72acf9d7f6c5b2e04aff4b075954f5ed949bdd2
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_procurator.c	9644	e5408f973d9fa57b2749bdd13e09b497d8458225d006774be8d730d71116e6c2
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_procurator.h	6612	fcce32f0ee7b32a3cd5423883ffbe7ed31729365823e9c6f0446dcd991a6ad75
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_scenarios.h	30952	1d1b5ac4fa7b6f23b0a31a497ed24aec88db648ccbdda5d5258b028771184fb5
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_tabula_vexillorum.h	13691	2a1930bafba5c19bb2497f04bbcfa3ab7cd73a60b36269c91888fc1b17b122af
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/praet_target_probe.c	4256	b6e7d51b0e65244d804e976fa3437a7cdef24fab5023a5b0ff026dbc739b053e
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/test_praet_correctness.c	90536	982aa9c6593e1da341f34691f0b5c8b9a4d7130539e073f00cd62312d841e1a7
anchor_sift	deps/mmgr/test/integration/test_praet_correctness/unity_runner.c	9663	c184fa0f676643837bad6bc5c5cdef6b472bcfb5be37fceb6d1867fe8fb0f675
anchor_sift	deps/mmgr/test/integration/test_read_bounds/CMakeLists.txt	204	8e565ff285c7a125af7933d6d6aa3ee9f39c0a64ccd59ed577abd9beaeaabbd4
anchor_sift	deps/mmgr/test/integration/test_read_bounds/test_read_bounds.c	7942	b13ce257fb9473797046832346fb18cf633dae45ef078efad3a3175086bf5094
anchor_sift	deps/mmgr/test/integration/test_read_bounds/unity_runner.c	3654	2094ff7a2d5b3a759f07408128cfe6c68b38a538d180f35152174e0a20eb5bcd
anchor_sift	deps/mmgr/test/integration/test_ring_bounds/CMakeLists.txt	204	039cdca6c34d4557025aa6157fff9d560e2e426edff19cf19104d82c4b02c6eb
anchor_sift	deps/mmgr/test/integration/test_ring_bounds/test_ring_bounds.c	4814	160222afe34028874b4ed559be525c7e0176661ba2518356cdd108c9824769ef
anchor_sift	deps/mmgr/test/integration/test_ring_bounds/unity_runner.c	2228	d4a72ec34afb65ab6aa470274e46d264be3a7ec2ca9f0f89c56732dd8b90b746
anchor_sift	deps/mmgr/test/integration/test_scan_reference/CMakeLists.txt	207	6ccfd2e373db9f3861ade27919fd1a4433aadec4fc8e9fbd0e64349248e9f4ee
anchor_sift	deps/mmgr/test/integration/test_scan_reference/test_scan_reference.c	8750	fcbec7ee668a255d5094acb9c046f27f7b152df1cab95789a317e42f387db37b
anchor_sift	deps/mmgr/test/integration/test_scan_reference/unity_runner.c	2948	189f5c9b02c4f3c51ca321ba137699b6c2e515a03d67fba3bdb4664228b6d9eb
anchor_sift	deps/mmgr/test/integration/test_stream_lexer/CMakeLists.txt	379	8579e3062133bf78ce4afc5668f44504540fac82bdc743f543154a928462a205
anchor_sift	deps/mmgr/test/integration/test_stream_lexer/test_stream_lexer.c	7160	ec2b81f02e71bb0e5561f1a1d20ad5d56b265079577d86efa80bccac002c434d
anchor_sift	deps/mmgr/test/integration/test_stream_lexer/unity_runner.c	2761	4afa6889fd8c6d95d24240b04cc3ef8456a43f0712d2e4ca340a988f5dd0173c
anchor_sift	deps/mmgr/test/integration/test_tenant_lifecycle/CMakeLists.txt	209	612e52a9357d8d4153c9a0e9722226cfdcfd775988d1b7b07d3148bb8bb4d985
anchor_sift	deps/mmgr/test/integration/test_tenant_lifecycle/test_tenant_lifecycle.c	4163	03df23710adb31aa66ccb4b58564227231ff2481199bdf7a8e8c9456437bbce4
anchor_sift	deps/mmgr/test/integration/test_tenant_lifecycle/unity_runner.c	2549	f2cd32f1c41cdd6d26bfa45fbe70eba99148aa0bedef8d04783a41ffcbe4491f
anchor_sift	deps/mmgr/test/integration/test_text_pipeline/CMakeLists.txt	206	e9248c3e86999386f74c5d70e7c8d6eae58acae82efe02163385ae58c9d72ab5
anchor_sift	deps/mmgr/test/integration/test_text_pipeline/test_text_pipeline.c	6929	30104f9752365b6b23976e101393772560c1d352a7304f569100549837c36d39
anchor_sift	deps/mmgr/test/integration/test_text_pipeline/unity_runner.c	3133	101dce9c7a117fc9ce895d49d892ff0322aa6d1e2bb229bfc22597d7cd6be243
anchor_sift	deps/mmgr/test/integration/test_wire_roundtrip/CMakeLists.txt	207	31eeee9867319dcba3ebf92f6ebda098c8fe4dbdff17cf28598df83ef77a20d7
anchor_sift	deps/mmgr/test/integration/test_wire_roundtrip/test_wire_roundtrip.c	10145	98c2240ceac3784ac0a7d754c1e810621ca04eff4998e746ea314ec795c17b57
anchor_sift	deps/mmgr/test/integration/test_wire_roundtrip/unity_runner.c	4135	1e19d531cd2c9b6849f66533cc869f288d4eae58d64bf269cd01afcb7bcbf9b8
anchor_sift	deps/mmgr/test/interop/CMakeLists.txt	241	fb648ed85877f7599a69c36bd36ff58ee5999851a1ef9aa26464f6768341a7bf
anchor_sift	deps/mmgr/test/interop/README.md	254	fc2b9e68c19f364c7dac15265a791d99893381276abb2a15929a113e20db4d94
anchor_sift	deps/mmgr/test/performance_benching/README.md	5717	cd0c0add0f859d005de6f0f81a87cf4a66a7794f96e11a7dca94368b1a2494df
anchor_sift	deps/mmgr/test/performance_benching/bench.py	30541	87bf76cd65e19088b09fbaaee307ee00c9990a1719ddd332e911b022c7d0d67c
anchor_sift	deps/mmgr/test/performance_benching/bench_matrix.json	6819	843632ff3a6eb474dde35793982e2133b50556b4ca59a0ab9097ffae8d986d2c
anchor_sift	deps/mmgr/test/performance_benching/bench_table.py	5365	a80ad0bd95db513a000b751cb85855dbcb823d8513d10d7aa0ad4b05d4f12b33
anchor_sift	deps/mmgr/test/performance_benching/cellularum/CMakeLists.txt	137	8b45abba18a45f1f593f47dd9c060a2efab84f3186ab387eacd14cd1f982fa6d
anchor_sift	deps/mmgr/test/performance_benching/cellularum/main/CMakeLists.txt	2813	f9f72f87e9ba84df2ffab1e85df787fd748e9ae04003b9a6ce644a50e5f00971
anchor_sift	deps/mmgr/test/performance_benching/cellularum/main/main.c	48582	d84d80347ce7f4b0664bafe8e2162162213aa0a0754e38c1b9dce90cdacc1ead
anchor_sift	deps/mmgr/test/performance_benching/common.ini	3289	90fae1d2f7bf91d418fac8c0cbfc07d59748055f891a9a3cd64fff7e28ffcc94
anchor_sift	deps/mmgr/test/performance_benching/common/bench_project.cmake	1087	70d9acce53d08f9b76e3ac48a7936220248e778118eebb3cacc44061bf8990cc
anchor_sift	deps/mmgr/test/performance_benching/common/device_bench.h	13846	6be85069c7a874b6bfc7bc8f986fe4ec3e7e6a86872cf171c99b33279f52e5c6
anchor_sift	deps/mmgr/test/performance_benching/common/host_bench.h	1905	fc4ddad9ea8bf7c48c5e46c5fa0c87ab5c9c80a35f364198a140b9680bd83269
anchor_sift	deps/mmgr/test/performance_benching/memoria/CMakeLists.txt	134	2eb3f372381606b0ac724cf0e7d8a0126053755b1387f967d1eaf318837d0a01
anchor_sift	deps/mmgr/test/performance_benching/memoria/main/CMakeLists.txt	3172	9f430a8b64b178317e66dbac57c2e0b93cf0861cbe61d718acc935c249adaeca
anchor_sift	deps/mmgr/test/performance_benching/memoria/main/main.c	59807	cf7e9c6f4e50ae2fb847a859ce1e533539bcae3f6790f0620b228d51126548fb
anchor_sift	deps/mmgr/test/performance_benching/praet/CMakeLists.txt	132	03d505e578ea9fddc6de03f2963131b9e63a2b041d16672cfa76d18c84219bc8
anchor_sift	deps/mmgr/test/performance_benching/praet/main/CMakeLists.txt	2479	d099abe0b419abc145fd4baa582b01f3a7579b1ab0c3a96b68562c32112d6255
anchor_sift	deps/mmgr/test/performance_benching/praet/main/main.c	14811	0548d1ea17d790d84f9df97a1f2112f2efe923a034d3c15c6502977250541a0d
anchor_sift	deps/mmgr/test/performance_benching/verba/CMakeLists.txt	132	1e0afb53c1f670bdf7ece460b305476424f94e2f86e0c62551968e539c3658a9
anchor_sift	deps/mmgr/test/performance_benching/verba/main/CMakeLists.txt	3194	b536292e6204d410907c74f559a73e6c46bd42f41cd156be656b3bcafb41c8c7
anchor_sift	deps/mmgr/test/performance_benching/verba/main/main.c	70132	2cadfcfae97efc37a59dc544b00fdf83df8180f6084cf847c5755a4a6f687e3c
anchor_sift	deps/mmgr/test/support/README.md	544	ffcc5ed8c3925c4635f31ec1c4a6f2503d998a57abb2095a4e813b4f8f40320e
anchor_sift	deps/mmgr/test/support/coverage_inline.h	116	a73c84ec10580c671fb0f0e2c44c751f0ad1fad13f3f1bef190d027641b24792
anchor_sift	deps/mmgr/test/support/guard_page.c	3646	eae98ec74767d53892ca4db00423a9b734ff752532acc38b68f62b872c9940ed
anchor_sift	deps/mmgr/test/support/guard_page.h	479	a07e8f4be199af2e095341223e9ac566f321108afec3d4a68a4e656c53ff7a89
anchor_sift	deps/mmgr/test/support/mmgr_host_traps.h	3722	b6a523dafc4972589b314fd8ff7362d3f7342c9ee305efbd2353490a26d77883
anchor_sift	deps/mmgr/test/support/mmgr_oracle_libc.h	10274	56e9a9b97c5d5f688ddf1feacf1a0ab555ccf0028e0871faf7e399d573d87103
anchor_sift	deps/mmgr/test/support/mmgr_sha256.c	20127	b4c01909063d54ac0ffcbea5e0136417ecd00062c3a73e5ba4875c62c660a168
anchor_sift	deps/mmgr/test/support/mmgr_sha256.h	8625	373f7528234a3b321cd5a9fc9056482bf1df6b8accb2f0ee6662daedd091b89f
anchor_sift	deps/mmgr/test/support/oracle_divergence.h	633	63bfe5a728abe0c3ac80c0834f8db1fecd1ca3051c03d15cfd89185a34eca2d5
anchor_sift	deps/mmgr/test/support/platform_host.c	230	b3dfa8493b77aba59ea27528b399874886725cba546e880b1bd670e20a23e78c
anchor_sift	deps/mmgr/test/support/praet_port_default.c	2177	20b2fbe0e91504afb5ba9266d9eed9c950b14374ef74927e520538a3498bff81
anchor_sift	deps/mmgr/test/unit/CMakeLists.txt	1117	3644c4a868c25d6d09364a77b962c9c6f74f02c1ea11e65e0823036db7927671
anchor_sift	deps/mmgr/test/unit/ascii_persona_bitorum/CMakeLists.txt	216	d6459e88a9cd7032eba05698bf122eb473cbf70837b8ea8fcb96a0a362611f88
anchor_sift	deps/mmgr/test/unit/ascii_persona_bitorum/test_ascii_persona_bitorum/CMakeLists.txt	214	173d5200edc756280d83cf826be6fd2a8f6a3e72893ce2ea572a3878219ee181
anchor_sift	deps/mmgr/test/unit/ascii_persona_bitorum/test_ascii_persona_bitorum/test_ascii_persona_bitorum.c	3756	09347bae140c003141b7447bdf2d9de701329aea4de6befd815524bfad927117
anchor_sift	deps/mmgr/test/unit/ascii_persona_bitorum/test_ascii_persona_bitorum/unity_runner.c	3286	e583636f0b32d767423a6f72cc97d410d9f073f6f692600ffffb83cbb79bd2d5
anchor_sift	deps/mmgr/test/unit/bitorum_introitus_exitus/CMakeLists.txt	219	5987bda5fb4c31c5bda306dc308db2ab3775b8af2e9ef373928f9109a466bd1d
anchor_sift	deps/mmgr/test/unit/bitorum_introitus_exitus/test_bitorum_introitus_exitus/CMakeLists.txt	217	c2a604d40f699a7f4b4550152ac7cf725c3eea9a91c571c90b50e2bb39859721
anchor_sift	deps/mmgr/test/unit/bitorum_introitus_exitus/test_bitorum_introitus_exitus/test_bitorum_introitus_exitus.c	7923	bfc668f01985430602bd4b70bfa5f0df8edff785a45f953f4762fe894042a0b6
anchor_sift	deps/mmgr/test/unit/bitorum_introitus_exitus/test_bitorum_introitus_exitus/unity_runner.c	5127	4eaabdfc80e84dedb5b8ac81b454de9a64f13e8595b6f3960d7e46672dc49dfc
anchor_sift	deps/mmgr/test/unit/cellularum_laboro/CMakeLists.txt	259	4be6239a3a14b642fb6b5029ca2f95bc0c23c6b52678a9070fe09b421b5a7541
anchor_sift	deps/mmgr/test/unit/cellularum_laboro/test_cellularum_laboro/CMakeLists.txt	41	5ce3b9a63b5e61e0e5eb97f3aac2b3c087d0729fb7a6d44adba4eed7dd996886
anchor_sift	deps/mmgr/test/unit/cellularum_laboro/test_cellularum_laboro/test_cellularum_laboro.c	42750	5c7d9bcf60b3b8405f49bfebe0b521e5f7753fdc6e7ac7d512728532b25ca015
anchor_sift	deps/mmgr/test/unit/cellularum_laboro/test_cellularum_laboro/unity_runner.c	12853	e9db10e90e0181d3195676944a9d40543292c8aed8ec104ba57ce8a52b2391da
anchor_sift	deps/mmgr/test/unit/cellularum_laboro/test_cellularum_laboro_sieve/CMakeLists.txt	312	6846befaecfce30256b7f85a26d63cbbaffc034ba2582bcd119c85aa07ea3863
anchor_sift	deps/mmgr/test/unit/cellularum_laboro/test_cellularum_laboro_sieve/test_cellularum_laboro_sieve.c	2711	0704169ad1cfa399543f58a44e70bc91fc78d7f457de381b0f3d725133b9b6e8
anchor_sift	deps/mmgr/test/unit/cellularum_laboro/test_cellularum_laboro_sieve/unity_runner.c	2856	56312fae2836a2e0d0f95e66a3da84bc299f2a2a64233d130ece7afcc3c33084
anchor_sift	deps/mmgr/test/unit/clz/CMakeLists.txt	198	56ecad0f5dc30805dc887ac24afa90099a03188678c83dd0e83e40598d429480
anchor_sift	deps/mmgr/test/unit/clz/test_clz/CMakeLists.txt	196	be3016a513b780feddeee269e841b71f170888d37d3db7ae12255f4e0e9dafcc
anchor_sift	deps/mmgr/test/unit/clz/test_clz/test_clz.c	9449	63e9b95d57b5ff9eb862ab8e18d03d130ea06b34df5de13e08d3ce5871195eb9
anchor_sift	deps/mmgr/test/unit/clz/test_clz/unity_runner.c	3000	5ae9e2a23b1f968c520a1a1aa42b0d628e8cdbcef14ac373125e4525ac389402
anchor_sift	deps/mmgr/test/unit/config/CMakeLists.txt	565	2f24ad22414d35c866a0e800de87999b4b543bbbae26d1ef247d1b9790b48ec6
anchor_sift	deps/mmgr/test/unit/config/mmgr_string_shim/CMakeLists.txt	211	0f4ba995d54221613fa79593c76a441f13858c62339d999fced908aa82596fba
anchor_sift	deps/mmgr/test/unit/config/mmgr_string_shim/test_mmgr_string_shim/CMakeLists.txt	209	aae8a5d22bc71c38fd13e0a1ba1c479fca88dcad58ba271bafe3937a4ddfade1
anchor_sift	deps/mmgr/test/unit/config/mmgr_string_shim/test_mmgr_string_shim/test_mmgr_string_shim.c	2414	81fc8732464be7871dba044df750780914e737bba7e0f43fc65345e58f89eaa0
anchor_sift	deps/mmgr/test/unit/config/mmgr_string_shim/test_mmgr_string_shim/unity_runner.c	2747	360ff950c44ee6deaef1b17b647cbbcd6572ede993a64099eac87f81ab43bd9e
anchor_sift	deps/mmgr/test/unit/endian/CMakeLists.txt	32	358e0317e637a7147462ccffa8525560c343f78002218c5f9b9473828b10cffa
anchor_sift	deps/mmgr/test/unit/endian/test_endian/CMakeLists.txt	30	ae06d5d1bebf9db9435ebd181b258d8df5f368b9aaca15fb644053a02409519c
anchor_sift	deps/mmgr/test/unit/endian/test_endian/test_endian.c	6304	c4a660e2d0e5303a46bc5d8dfdb5d812d021674ddf99e40b335be4170d697c00
anchor_sift	deps/mmgr/test/unit/endian/test_endian/unity_runner.c	2939	8ff0ec689412969bbc1fd0d64c51ff3d3440076d75d4d168fc56876139ff5961
anchor_sift	deps/mmgr/test/unit/fractio/CMakeLists.txt	33	08534ad99835dc89c4a923a7babc2a89b9f7df1c0f202a6c8582de079b4c19ec
anchor_sift	deps/mmgr/test/unit/fractio/test_fractio/CMakeLists.txt	31	300e16b97f998cc05e570a739c25a0f74572a5242f7fd755c7a7196492922ba7
anchor_sift	deps/mmgr/test/unit/fractio/test_fractio/test_fractio.c	5360	c3b6ef222bcf99a0feb3529e43c02c6ecd87654a5b4c93a46e6f2a4a3ac9f138
